schedule_date,schedule_season,schedule_week,team_home,team_away,stadium,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,game_id,,,,,
12/07/2009,2009,13,GB,BAL,Lambeau Field,GB,-4,43,,25,9,62,27,14,FALSE,FALSE,20091207BALGB,,,,,
12/10/2009,2009,14,CLE,PIT,FirstEnergy Stadium,PIT,-10,34.5,,22,27,65,13,6,FALSE,FALSE,20091210PITCLE,,,,,
12/13/2009,2009,14,ATL,NO,Georgia Dome,NO,-10,50,DOME,72,0,,23,26,FALSE,FALSE,20091213NOATL,,,,,
12/13/2009,2009,14,BAL,DET,M&T Bank Stadium,BAL,-14,40.5,Rain,35,4,71,48,3,FALSE,FALSE,20091213DETBAL,,,,,
12/13/2009,2009,14,CHI,GB,Soldier Field,GB,-4,42,,35,12,81,14,21,FALSE,FALSE,20091213GBCHI,,,,,
12/13/2009,2009,14,DAL,LAC,Cowboys Stadium,DAL,-3.5,48.5,,64,10,,17,20,FALSE,FALSE,20091213LACDAL,,,,,
12/13/2009,2009,14,HOU,SEA,Reliant Stadium,HOU,-7,45,DOME,72,0,,34,7,FALSE,FALSE,20091213SEAHOU,,,,,
12/13/2009,2009,14,IND,DEN,Lucas Oil Stadium,IND,-6.5,43.5,DOME,72,0,,28,16,FALSE,FALSE,20091213DENIND,,,,,
12/13/2009,2009,14,JAX,MIA,EverBank Field,JAX,-2,43,,77,9,88,10,14,FALSE,FALSE,20091213MIAJAX,,,,,
12/13/2009,2009,14,KC,BUF,Arrowhead Stadium,BUF,-2.5,38,,42,9,95,10,16,FALSE,FALSE,20091213BUFKC,,,,,
12/13/2009,2009,14,MIN,CIN,Mall of America Field,MIN,-6,42.5,DOME,72,0,,30,10,FALSE,FALSE,20091213CINMIN,,,,,
12/13/2009,2009,14,NE,CAR,Gillette Stadium,NE,-12.5,43.5,,40,9,62,20,10,FALSE,FALSE,20091213CARNE,,,,,
12/13/2009,2009,14,NYG,PHI,Giants Stadium,PHI,-1,42.5,Rain | Fog,42,11,54,38,45,FALSE,FALSE,20091213PHINYG,,,,,
12/13/2009,2009,14,OAK,WAS,Oakland Coliseum,WAS,-2.5,37.5,Rain | Fog,52,14,88,13,34,FALSE,FALSE,20091213WASOAK,,,,,
12/13/2009,2009,14,TB,NYJ,Raymond James Stadium,NYJ,-3.5,36.5,,75,5,88,3,26,FALSE,FALSE,20091213NYJTB,,,,,
12/13/2009,2009,14,TEN,LAR,Nissan Stadium,TEN,-14,40,,51,10,84,47,7,FALSE,FALSE,20091213LARTEN,,,,,
12/14/2009,2009,14,SF,ARI,Candlestick Park,ARI,-4,45,,53,6,87,24,9,FALSE,FALSE,20091214ARISF,,,,,
12/17/2009,2009,15,JAX,IND,EverBank Field,IND,-3,43.5,,60,17,68,31,35,FALSE,FALSE,20091217INDJAX,,,,,
12/19/2009,2009,15,NO,DAL,Louisiana Superdome,NO,-7.5,53.5,DOME,72,0,,17,24,FALSE,FALSE,20091219DALNO,,,,,
12/20/2009,2009,15,BAL,CHI,M&T Bank Stadium,BAL,-11,39,,30,12,68,31,7,FALSE,FALSE,20091220CHIBAL,,,,,
12/20/2009,2009,15,BUF,NE,Ralph Wilson Stadium,NE,-7,41,,29,6,58,10,17,FALSE,FALSE,20091220NEBUF,,,,,
12/20/2009,2009,15,CAR,MIN,Bank of America Stadium,MIN,-9,43,,39,7,66,26,7,FALSE,FALSE,20091220MINCAR,,,,,
12/20/2009,2009,15,DEN,OAK,Sports Authority Field at Mile High,DEN,-14,37,,55,8,,19,20,FALSE,FALSE,20091220OAKDEN,,,,,
12/20/2009,2009,15,DET,ARI,Ford Field,ARI,-14,47,DOME,72,0,,24,31,FALSE,FALSE,20091220ARIDET,,,,,
12/20/2009,2009,15,KC,CLE,Arrowhead Stadium,KC,-3,37,,38,11,82,34,41,FALSE,FALSE,20091220CLEKC,,,,,
12/20/2009,2009,15,NYJ,ATL,Giants Stadium,NYJ,-7,35.5,,29,21,62,7,10,FALSE,FALSE,20091220ATLNYJ,,,,,
12/20/2009,2009,15,PHI,SF,Lincoln Financial Field,PHI,-7.5,41,,34,17,66,27,13,FALSE,FALSE,20091220SFPHI,,,,,
12/20/2009,2009,15,PIT,GB,Heinz Field,PIT,-2.5,41,,27,8,77,37,36,FALSE,FALSE,20091220GBPIT,,,,,
12/20/2009,2009,15,LAC,CIN,Qualcomm Stadium,LAC,-7,43.5,,70,3,42,27,24,FALSE,FALSE,20091220CINLAC,,,,,
12/20/2009,2009,15,SEA,TB,CenturyLink Field,SEA,-6.5,39,,54,7,94,7,24,FALSE,FALSE,20091220TBSEA,,,,,
12/20/2009,2009,15,LAR,HOU,Edward Jones Dome,HOU,-14,43.5,DOME,72,0,,13,16,FALSE,FALSE,20091220HOULAR,,,,,
12/20/2009,2009,15,TEN,MIA,Nissan Stadium,TEN,-4.5,43,,35,9,76,27,24,FALSE,FALSE,20091220MIATEN,,,,,
12/21/2009,2009,15,WAS,NYG,FedExField,NYG,-3,43.5,,35,10,54,12,45,FALSE,FALSE,20091221NYGWAS,,,,,
12/25/2009,2009,16,TEN,LAC,Nissan Stadium,TEN,-2,48,,46,20,75,17,42,FALSE,FALSE,20091225LACTEN,,,,,
12/27/2009,2009,16,ARI,LAR,University of Phoenix Stadium,ARI,-16,43.5,DOME,72,0,,31,10,FALSE,FALSE,20091227LARARI,,,,,
12/27/2009,2009,16,ATL,BUF,Georgia Dome,ATL,-8,40,DOME,72,0,,31,3,FALSE,FALSE,20091227BUFATL,,,,,
12/27/2009,2009,16,CIN,KC,Paul Brown Stadium,CIN,-13,39.5,,41,11,61,17,10,FALSE,FALSE,20091227KCCIN,,,,,
12/27/2009,2009,16,CLE,OAK,FirstEnergy Stadium,CLE,-3,37,,33,7,66,23,9,FALSE,FALSE,20091227OAKCLE,,,,,
12/27/2009,2009,16,GB,SEA,Lambeau Field,GB,-13.5,43.5,Fog,18,5,90,48,10,FALSE,FALSE,20091227SEAGB,,,,,
12/27/2009,2009,16,IND,NYJ,Lucas Oil Stadium,IND,-3,40.5,DOME,72,0,,15,29,FALSE,FALSE,20091227NYJIND,,,,,
12/27/2009,2009,16,MIA,HOU,Sun Life Stadium,MIA,-2,47,,75,5,73,20,27,FALSE,FALSE,20091227HOUMIA,,,,,
12/27/2009,2009,16,NE,JAX,Gillette Stadium,NE,-9,44.5,,55,18,88,35,7,FALSE,FALSE,20091227JAXNE,,,,,
12/27/2009,2009,16,NO,TB,Louisiana Superdome,NO,-14,48.5,DOME,72,0,,17,20,FALSE,FALSE,20091227TBNO,,,,,
12/27/2009,2009,16,NYG,CAR,Giants Stadium,NYG,-8.5,43,,49,17,73,9,41,FALSE,FALSE,20091227CARNYG,,,,,
12/27/2009,2009,16,PHI,DEN,Lincoln Financial Field,PHI,-7,43,,49,11,67,30,27,FALSE,FALSE,20091227DENPHI,,,,,
12/27/2009,2009,16,PIT,BAL,Heinz Field,PIT,-3,43,,38,8,57,23,20,FALSE,FALSE,20091227BALPIT,,,,,
12/27/2009,2009,16,SF,DET,Candlestick Park,SF,-14,41,,54,6,91,20,6,FALSE,FALSE,20091227DETSF,,,,,
12/27/2009,2009,16,WAS,DAL,FedExField,DAL,-7,42,,42,6,75,0,17,FALSE,FALSE,20091227DALWAS,,,,,
12/28/2009,2009,16,CHI,MIN,Soldier Field,MIN,-8.5,42,,26,16,78,36,30,FALSE,FALSE,20091228MINCHI,,,,,
01/03/2010,2009,17,ARI,GB,University of Phoenix Stadium,ARI,-3,44,DOME,72,0,,7,33,FALSE,FALSE,20100103GBARI,,,,,
01/03/2010,2009,17,BUF,IND,Ralph Wilson Stadium,BUF,-8,32,Snow,14,13,84,30,7,FALSE,FALSE,20100103INDBUF,,,,,
01/03/2010,2009,17,CAR,NO,Bank of America Stadium,CAR,-10,41,,31,8,42,23,10,FALSE,FALSE,20100103NOCAR,,,,,
01/03/2010,2009,17,CLE,JAX,FirstEnergy Stadium,CLE,-2,35,,18,17,67,23,17,FALSE,FALSE,20100103JAXCLE,,,,,
01/03/2010,2009,17,DAL,PHI,Cowboys Stadium,DAL,-3,47,,48,8,,24,0,FALSE,FALSE,20100103PHIDAL,,,,,
01/03/2010,2009,17,DEN,KC,Sports Authority Field at Mile High,DEN,-10,38,,36,6,72,24,44,FALSE,FALSE,20100103KCDEN,,,,,
01/03/2010,2009,17,DET,CHI,Ford Field,CHI,-4.5,44.5,DOME,72,0,,23,37,FALSE,FALSE,20100103CHIDET,,,,,
01/03/2010,2009,17,HOU,NE,Reliant Stadium,HOU,-7.5,47,DOME,72,0,,34,27,FALSE,FALSE,20100103NEHOU,,,,,
01/03/2010,2009,17,MIA,PIT,Sun Life Stadium,PIT,-3,46,,60,8,50,24,30,FALSE,FALSE,20100103PITMIA,,,,,
01/03/2010,2009,17,MIN,NYG,Mall of America Field,MIN,-8,48,DOME,72,0,,44,7,FALSE,FALSE,20100103NYGMIN,,,,,
01/03/2010,2009,17,NYJ,CIN,Giants Stadium,NYJ,-10,33.5,,20,27,60,37,0,FALSE,FALSE,20100103CINNYJ,,,,,
01/03/2010,2009,17,OAK,BAL,Oakland Coliseum,BAL,-10,39,,52,5,85,13,21,FALSE,FALSE,20100103BALOAK,,,,,
01/03/2010,2009,17,LAC,WAS,Qualcomm Stadium,LAC,-3,39,,78,4,39,23,20,FALSE,FALSE,20100103WASLAC,,,,,
01/03/2010,2009,17,SEA,TEN,CenturyLink Field,TEN,-6,45,,47,8,91,13,17,FALSE,FALSE,20100103TENSEA,,,,,
01/03/2010,2009,17,LAR,SF,Edward Jones Dome,SF,-7,39.5,DOME,72,0,,6,28,FALSE,FALSE,20100103SFLAR,,,,,
01/03/2010,2009,17,TB,ATL,Raymond James Stadium,ATL,-3,41.5,,44,9,50,10,20,FALSE,FALSE,20100103ATLTB,,,,,
01/09/2010,2009,Wildcard,CIN,NYJ,Paul Brown Stadium,CIN,-2.5,34.5,,,,,14,24,FALSE,TRUE,,,,,,
01/09/2010,2009,Wildcard,DAL,PHI,Cowboys Stadium,DAL,-3.5,46,,,,,34,14,FALSE,TRUE,,,,,,
01/10/2010,2009,Wildcard,ARI,GB,University of Phoenix Stadium,GB,-2.5,48,DOME,72,0,,51,45,FALSE,TRUE,,,,,,
01/10/2010,2009,Wildcard,NE,BAL,,NE,-4,44,,,,,14,33,FALSE,TRUE,,,,,,
01/16/2010,2009,Division,IND,BAL,,IND,-6.5,44,,,,,20,3,FALSE,TRUE,,,,,,
01/16/2010,2009,Division,NO,ARI,,NO,-7,57,,,,,45,14,FALSE,TRUE,,,,,,
01/17/2010,2009,Division,MIN,DAL,,MIN,-2.5,45,,,,,34,3,FALSE,TRUE,,,,,,
01/17/2010,2009,Division,LAC,NYJ,,LAC,-9,42.5,,,,,14,17,FALSE,TRUE,,,,,,
01/24/2010,2009,Conference,IND,NYJ,,IND,-8.5,40.5,,,,,30,17,FALSE,TRUE,,,,,,
01/24/2010,2009,Conference,NO,MIN,,NO,-3.5,54,,,,,31,28,FALSE,TRUE,,,,,,
02/07/2010,2009,Superbowl,IND,NO,Sun Life Stadium,IND,-5,57,,,,,17,31,TRUE,TRUE,,,,,,
09/09/2010,2010,1,NO,MIN,Louisiana Superdome,NO,-5,49.5,DOME,72,0,,14,9,FALSE,FALSE,20100909MINNO,,,,,
09/12/2010,2010,1,BUF,MIA,Ralph Wilson Stadium,MIA,-3,39,,64,7,81,10,15,FALSE,FALSE,20100912MIABUF,,,,,
09/12/2010,2010,1,CHI,DET,Soldier Field,CHI,-6.5,45,,75,1,45,19,14,FALSE,FALSE,20100912DETCHI,,,,,
09/12/2010,2010,1,HOU,IND,Reliant Stadium,IND,-1,48,,89,5,,34,24,FALSE,FALSE,20100912INDHOU,,,,,
09/12/2010,2010,1,JAX,DEN,EverBank Field,JAX,-3,41.5,,91,1,67,24,17,FALSE,FALSE,20100912DENJAX,,,,,
09/12/2010,2010,1,NE,CIN,Gillette Stadium,NE,-5.5,45,,63,10,,38,24,FALSE,FALSE,20100912CINNE,,,,,
09/12/2010,2010,1,NYG,CAR,MetLife Stadium,NYG,-6,41,Rain,65,1,67,31,18,FALSE,FALSE,20100912CARNYG,,,,,
09/12/2010,2010,1,PHI,GB,Lincoln Financial Field,GB,-3,48,,69,4,72,20,27,FALSE,FALSE,20100912GBPHI,,,,,
09/12/2010,2010,1,PIT,ATL,Heinz Field,ATL,-1.5,39.5,,65,9,67,15,9,FALSE,FALSE,20100912ATLPIT,,,,,
09/12/2010,2010,1,SEA,SF,CenturyLink Field,SF,-3,37,,64,11,,31,6,FALSE,FALSE,20100912SFSEA,,,,,
09/12/2010,2010,1,LAR,ARI,Edward Jones Dome,ARI,-3,39.5,DOME,72,0,,13,17,FALSE,FALSE,20100912ARILAR,,,,,
09/12/2010,2010,1,TB,CLE,Raymond James Stadium,TB,-2.5,37,,87,6,78,17,14,FALSE,FALSE,20100912CLETB,,,,,
09/12/2010,2010,1,TEN,OAK,Nissan Stadium,TEN,-6.5,40,,77,9,45,38,13,FALSE,FALSE,20100912OAKTEN,,,,,
09/12/2010,2010,1,WAS,DAL,FedExField,DAL,-3,40,,66,2,85,13,7,FALSE,FALSE,20100912DALWAS,,,,,
09/13/2010,2010,1,KC,LAC,Arrowhead Stadium,LAC,-4,45.5,,81,1,75,21,14,FALSE,FALSE,20100913LACKC,,,,,
09/13/2010,2010,1,NYJ,BAL,MetLife Stadium,NYJ,-1,36.5,Rain,73,1,100,9,10,FALSE,FALSE,20100913BALNYJ,,,,,
09/19/2010,2010,2,ATL,ARI,Georgia Dome,ATL,-7,43.5,DOME,72,0,,41,7,FALSE,FALSE,20100919ARIATL,,,,,
09/19/2010,2010,2,CAR,TB,Bank of America Stadium,CAR,-4,37.5,,89,4,39,7,20,FALSE,FALSE,20100919TBCAR,,,,,
09/19/2010,2010,2,CIN,BAL,Paul Brown Stadium,BAL,-3,39.5,,78,1,52,15,10,FALSE,FALSE,20100919BALCIN,,,,,
09/19/2010,2010,2,CLE,KC,FirstEnergy Stadium,CLE,-3,38,,65,1,,14,16,FALSE,FALSE,20100919KCCLE,,,,,
09/19/2010,2010,2,DAL,CHI,Cowboys Stadium,DAL,-7,41.5,DOME,72,0,,20,27,FALSE,FALSE,20100919CHIDAL,,,,,
09/19/2010,2010,2,DEN,SEA,Sports Authority Field at Mile High,DEN,-3.5,41,,91,9,4,31,14,FALSE,FALSE,20100919SEADEN,,,,,
09/19/2010,2010,2,DET,PHI,Ford Field,PHI,-6.5,41,DOME,72,0,,32,35,FALSE,FALSE,20100919PHIDET,,,,,
09/19/2010,2010,2,GB,BUF,Lambeau Field,GB,-13,43,,58,4,51,34,7,FALSE,FALSE,20100919BUFGB,,,,,
09/19/2010,2010,2,IND,NYG,Lucas Oil Stadium,IND,-4,48.5,DOME,72,0,,38,14,FALSE,FALSE,20100919NYGIND,,,,,
09/19/2010,2010,2,MIN,MIA,Mall of America Field,MIN,-6,41,DOME,72,0,,10,14,FALSE,FALSE,20100919MIAMIN,,,,,
09/19/2010,2010,2,NYJ,NE,MetLife Stadium,NE,-3,39.5,,82,6,36,28,14,FALSE,FALSE,20100919NENYJ,,,,,
09/19/2010,2010,2,OAK,LAR,Oakland Coliseum,OAK,-3,37.5,,72,6,60,16,14,FALSE,FALSE,20100919LAROAK,,,,,
09/19/2010,2010,2,LAC,JAX,Qualcomm Stadium,LAC,-7,45,,76,8,63,38,13,FALSE,FALSE,20100919JAXLAC,,,,,
09/19/2010,2010,2,TEN,PIT,Nissan Stadium,TEN,-6,37,,87,3,49,11,19,FALSE,FALSE,20100919PITTEN,,,,,
09/19/2010,2010,2,WAS,HOU,FedExField,HOU,-3,42.5,,85,6,43,27,30,FALSE,FALSE,20100919HOUWAS,,,,,
09/20/2010,2010,2,SF,NO,Candlestick Park,NO,-5,43.5,,72,1,60,22,25,FALSE,FALSE,20100920NOSF,,,,,
09/26/2010,2010,3,ARI,OAK,University of Phoenix Stadium,ARI,-5.5,39,DOME,72,0,,24,23,FALSE,FALSE,20100926OAKARI,,,,,
09/26/2010,2010,3,BAL,CLE,M&T Bank Stadium,BAL,-12.5,36.5,Rain,77,6,83,24,17,FALSE,FALSE,20100926CLEBAL,,,,,
09/26/2010,2010,3,CAR,CIN,Bank of America Stadium,CIN,-3.5,37,Rain | Fog,67,8,86,7,20,FALSE,FALSE,20100926CINCAR,,,,,
09/26/2010,2010,3,DEN,IND,Sports Authority Field at Mile High,IND,-6,47,,85,6,12,13,27,FALSE,FALSE,20100926INDDEN,,,,,
09/26/2010,2010,3,HOU,DAL,Reliant Stadium,HOU,-2.5,47.5,,82,8,,13,27,FALSE,FALSE,20100926DALHOU,,,,,
09/26/2010,2010,3,JAX,PHI,EverBank Field,PHI,-3,45,,90,5,67,3,28,FALSE,FALSE,20100926PHIJAX,,,,,
09/26/2010,2010,3,KC,SF,Arrowhead Stadium,SF,-3,38,,57,1,72,31,10,FALSE,FALSE,20100926SFKC,,,,,
09/26/2010,2010,3,MIA,NYJ,Sun Life Stadium,MIA,-2.5,36,,84,9,77,23,31,FALSE,FALSE,20100926NYJMIA,,,,,
09/26/2010,2010,3,MIN,DET,Mall of America Field,MIN,-13,43,DOME,72,0,,24,10,FALSE,FALSE,20100926DETMIN,,,,,
09/26/2010,2010,3,NE,BUF,Gillette Stadium,NE,-14.5,43,,68,11,,38,30,FALSE,FALSE,20100926BUFNE,,,,,
09/26/2010,2010,3,NO,ATL,Louisiana Superdome,NO,-3,49.5,DOME,72,0,,24,27,FALSE,FALSE,20100926ATLNO,,,,,
09/26/2010,2010,3,NYG,TEN,MetLife Stadium,NYG,-3,43.5,,70,3,48,10,29,FALSE,FALSE,20100926TENNYG,,,,,
09/26/2010,2010,3,SEA,LAC,CenturyLink Field,LAC,-4,44,Fog,66,10,,27,20,FALSE,FALSE,20100926LACSEA,,,,,
09/26/2010,2010,3,LAR,WAS,Edward Jones Dome,WAS,-5,39,DOME,72,0,,30,16,FALSE,FALSE,20100926WASLAR,,,,,
09/26/2010,2010,3,TB,PIT,Raymond James Stadium,PIT,-3,33,,90,7,62,13,38,FALSE,FALSE,20100926PITTB,,,,,
09/27/2010,2010,3,CHI,GB,Soldier Field,GB,-3,46.5,,56,6,75,20,17,FALSE,FALSE,20100927GBCHI,,,,,
10/03/2010,2010,4,ATL,SF,Georgia Dome,ATL,-7,42.5,DOME,72,0,,16,14,FALSE,FALSE,20101003SFATL,,,,,
10/03/2010,2010,4,BUF,NYJ,Ralph Wilson Stadium,NYJ,-6,37,Rain,51,1,66,14,38,FALSE,FALSE,20101003NYJBUF,,,,,
10/03/2010,2010,4,CLE,CIN,FirstEnergy Stadium,CIN,-2.5,37,,52,10,,23,20,FALSE,FALSE,20101003CINCLE,,,,,
10/03/2010,2010,4,GB,DET,Lambeau Field,GB,-14.5,46,,52,8,61,28,26,FALSE,FALSE,20101003DETGB,,,,,
10/03/2010,2010,4,JAX,IND,EverBank Field,IND,-7,46,,81,1,30,31,28,FALSE,FALSE,20101003INDJAX,,,,,
10/03/2010,2010,4,NO,CAR,Louisiana Superdome,NO,-12.5,44,DOME,72,0,,16,14,FALSE,FALSE,20101003CARNO,,,,,
10/03/2010,2010,4,NYG,CHI,MetLife Stadium,NYG,-3.5,44,,59,1,52,17,3,FALSE,FALSE,20101003CHINYG,,,,,
10/03/2010,2010,4,OAK,HOU,Oakland Coliseum,HOU,-3.5,44,,71,1,53,24,31,FALSE,FALSE,20101003HOUOAK,,,,,
10/03/2010,2010,4,PHI,WAS,Lincoln Financial Field,PHI,-5,43.5,,63,1,57,12,17,FALSE,FALSE,20101003WASPHI,,,,,
10/03/2010,2010,4,PIT,BAL,Heinz Field,PIT,-2.5,34.5,,52,5,86,14,17,FALSE,FALSE,20101003BALPIT,,,,,
10/03/2010,2010,4,LAC,ARI,Qualcomm Stadium,LAC,-9.5,46.5,,72,8,67,41,10,FALSE,FALSE,20101003ARILAC,,,,,
10/03/2010,2010,4,LAR,SEA,Edward Jones Dome,SEA,-2,40,DOME,72,0,,20,3,FALSE,FALSE,20101003SEALAR,,,,,
10/03/2010,2010,4,TEN,DEN,Nissan Stadium,TEN,-6.5,43.5,,54,1,67,20,26,FALSE,FALSE,20101003DENTEN,,,,,
10/04/2010,2010,4,MIA,NE,Sun Life Stadium,NE,-1,48,,81,1,60,14,41,FALSE,FALSE,20101004NEMIA,,,,,
10/10/2010,2010,5,ARI,NO,University of Phoenix Stadium,NO,-7,45.5,DOME,72,0,,30,20,FALSE,FALSE,20101010NOARI,,,,,
10/10/2010,2010,5,BAL,DEN,M&T Bank Stadium,BAL,-8,39.5,,70,6,40,31,17,FALSE,FALSE,20101010DENBAL,,,,,
10/10/2010,2010,5,BUF,JAX,Ralph Wilson Stadium,BUF,-2.5,41.5,,63,1,52,26,36,FALSE,FALSE,20101010JAXBUF,,,,,
10/10/2010,2010,5,CAR,CHI,Bank of America Stadium,CAR,-3,33,,81,2,29,6,23,FALSE,FALSE,20101010CHICAR,,,,,
10/10/2010,2010,5,CIN,TB,Paul Brown Stadium,CIN,-7,38.5,,81,2,32,21,24,FALSE,FALSE,20101010TBCIN,,,,,
10/10/2010,2010,5,CLE,ATL,FirstEnergy Stadium,ATL,-3,41.5,,66,9,,10,20,FALSE,FALSE,20101010ATLCLE,,,,,
10/10/2010,2010,5,DAL,TEN,Cowboys Stadium,DAL,-7,43,DOME,72,0,,27,34,FALSE,FALSE,20101010TENDAL,,,,,
10/10/2010,2010,5,DET,LAR,Ford Field,DET,-3,42.5,DOME,72,0,,44,6,FALSE,FALSE,20101010LARDET,,,,,
10/10/2010,2010,5,HOU,NYG,Reliant Stadium,HOU,-3,48.5,,79,6,,10,34,FALSE,FALSE,20101010NYGHOU,,,,,
10/10/2010,2010,5,IND,KC,Lucas Oil Stadium,IND,-7.5,46.5,DOME,72,0,,19,9,FALSE,FALSE,20101010KCIND,,,,,
10/10/2010,2010,5,OAK,LAC,Oakland Coliseum,LAC,-7,44,,71,0,,35,27,FALSE,FALSE,20101010LACOAK,,,,,
10/10/2010,2010,5,SF,PHI,Candlestick Park,SF,-3,38.5,,75,1,51,24,27,FALSE,FALSE,20101010PHISF,,,,,
10/10/2010,2010,5,WAS,GB,FedExField,GB,-3,45.5,,72,0,46,16,13,FALSE,FALSE,20101010GBWAS,,,,,
10/11/2010,2010,5,NYJ,MIN,MetLife Stadium,NYJ,-4.5,40,,72,1,56,29,20,FALSE,FALSE,20101011MINNYJ,,,,,
10/17/2010,2010,6,CHI,SEA,Soldier Field,CHI,-6,38,,61,9,49,20,23,FALSE,FALSE,20101017SEACHI,,,,,
10/17/2010,2010,6,DEN,NYJ,Sports Authority Field at Mile High,NYJ,-3.5,43,,73,4,13,20,24,FALSE,FALSE,20101017NYJDEN,,,,,
10/17/2010,2010,6,GB,MIA,Lambeau Field,GB,-3,44,,57,1,45,20,23,FALSE,FALSE,20101017MIAGB,,,,,
10/17/2010,2010,6,HOU,KC,Reliant Stadium,HOU,-4.5,46,,78,3,,35,31,FALSE,FALSE,20101017KCHOU,,,,,
10/17/2010,2010,6,MIN,DAL,Mall of America Field,MIN,-1.5,44,DOME,72,0,,24,21,FALSE,FALSE,20101017DALMIN,,,,,
10/17/2010,2010,6,NE,BAL,Gillette Stadium,NE,-3,44.5,,57,14,,23,20,FALSE,FALSE,20101017BALNE,,,,,
10/17/2010,2010,6,NYG,DET,MetLife Stadium,NYG,-10,45.5,,63,9,44,28,20,FALSE,FALSE,20101017DETNYG,,,,,
10/17/2010,2010,6,PHI,ATL,Lincoln Financial Field,PHI,-1.5,43,,66,1,45,31,17,FALSE,FALSE,20101017ATLPHI,,,,,
10/17/2010,2010,6,PIT,CLE,Heinz Field,PIT,-14,37.5,,61,1,48,28,10,FALSE,FALSE,20101017CLEPIT,,,,,
10/17/2010,2010,6,SF,OAK,Candlestick Park,SF,-7,41,,59,1,72,17,9,FALSE,FALSE,20101017OAKSF,,,,,
10/17/2010,2010,6,LAR,LAC,Edward Jones Dome,LAC,-8.5,45,DOME,72,0,,20,17,FALSE,FALSE,20101017LACLAR,,,,,
10/17/2010,2010,6,TB,NO,Raymond James Stadium,NO,-5.5,44,,81,9,48,6,31,FALSE,FALSE,20101017NOTB,,,,,
10/17/2010,2010,6,WAS,IND,FedExField,IND,-3,45,,70,7,46,24,27,FALSE,FALSE,20101017INDWAS,,,,,
10/18/2010,2010,6,JAX,TEN,EverBank Field,TEN,-3,43.5,,75,8,,3,30,FALSE,FALSE,20101018TENJAX,,,,,
10/24/2010,2010,7,ATL,CIN,Georgia Dome,ATL,-3.5,43,DOME,72,0,,39,32,FALSE,FALSE,20101024CINATL,,,,,
10/24/2010,2010,7,BAL,BUF,M&T Bank Stadium,BAL,-12.5,40,,72,5,52,37,34,FALSE,FALSE,20101024BUFBAL,,,,,
10/24/2010,2010,7,CAR,SF,Bank of America Stadium,SF,-2.5,35.5,,75,9,57,23,20,FALSE,FALSE,20101024SFCAR,,,,,
10/24/2010,2010,7,CHI,WAS,Soldier Field,CHI,-3,40,,67,1,65,14,17,FALSE,FALSE,20101024WASCHI,,,,,
10/24/2010,2010,7,DEN,OAK,Sports Authority Field at Mile High,DEN,-7,43,,63,9,23,14,59,FALSE,FALSE,20101024OAKDEN,,,,,
10/24/2010,2010,7,GB,MIN,Lambeau Field,GB,-2.5,44.5,Fog,59,4,96,28,24,FALSE,FALSE,20101024MINGB,,,,,
10/24/2010,2010,7,KC,JAX,Arrowhead Stadium,KC,-9,39,,64,1,80,42,20,FALSE,FALSE,20101024JAXKC,,,,,
10/24/2010,2010,7,MIA,PIT,Sun Life Stadium,PIT,-3,40.5,Rain | Fog,80,1,84,22,23,FALSE,FALSE,20101024PITMIA,,,,,
10/24/2010,2010,7,NO,CLE,Louisiana Superdome,NO,-12.5,44,DOME,72,0,,17,30,FALSE,FALSE,20101024CLENO,,,,,
10/24/2010,2010,7,LAC,NE,Qualcomm Stadium,LAC,-1.5,49.5,,69,7,68,20,23,FALSE,FALSE,20101024NELAC,,,,,
10/24/2010,2010,7,SEA,ARI,CenturyLink Field,SEA,-6.5,40.5,Rain,52,12,,22,10,FALSE,FALSE,20101024ARISEA,,,,,
10/24/2010,2010,7,TB,LAR,Raymond James Stadium,TB,-3,39,,84,9,62,18,17,FALSE,FALSE,20101024LARTB,,,,,
10/24/2010,2010,7,TEN,PHI,Nissan Stadium,TEN,-3,42,,78,2,39,37,19,FALSE,FALSE,20101024PHITEN,,,,,
10/25/2010,2010,7,DAL,NYG,Cowboys Stadium,DAL,-3.5,45.5,,86,2,,35,41,FALSE,FALSE,20101025NYGDAL,,,,,
10/31/2010,2010,8,ARI,TB,University of Phoenix Stadium,ARI,-3,38,DOME,72,0,,35,38,FALSE,FALSE,20101031TBARI,,,,,
10/31/2010,2010,8,CIN,MIA,Paul Brown Stadium,CIN,-1,44,,54,1,57,14,22,FALSE,FALSE,20101031MIACIN,,,,,
10/31/2010,2010,8,DAL,JAX,Cowboys Stadium,DAL,-6.5,44,DOME,72,0,,17,35,FALSE,FALSE,20101031JAXDAL,,,,,
10/31/2010,2010,8,DET,WAS,Ford Field,DET,-3,45,DOME,72,0,,37,25,FALSE,FALSE,20101031WASDET,,,,,
10/31/2010,2010,8,KC,BUF,Arrowhead Stadium,KC,-7,46,,51,1,60,13,10,FALSE,FALSE,20101031BUFKC,,,,,
10/31/2010,2010,8,NE,MIN,Gillette Stadium,NE,-5.5,45,,52,16,,28,18,FALSE,FALSE,20101031MINNE,,,,,
10/31/2010,2010,8,NO,PIT,Louisiana Superdome,NO,-1,45.5,DOME,72,0,,20,10,FALSE,FALSE,20101031PITNO,,,,,
